hardboil,softboil,colorshell,covered,stove,tastiness,shelloff
9.932767449257279,5.35230800621679,white,uncovered,gas,5,3
10.573563876961828,7.7917900128175654,white,covered,electric,3,3
12.456704248803755,8.697074058819346,brown,uncovered,electric,4,4
11.98591177380923,7.8613339367713895,white,covered,electric,2,4
10.964407085698534,7.283546163415731,brown,uncovered,gas,5,3
14.054534856728047,5.948674323575965,white,uncovered,electric,1,5
8.620752118346168,5.20355986812266,white,uncovered,gas,5,1
14.541398469282992,5.504624839879914,brown,uncovered,electric,2,3
10.631669792442596,7.4860601859982765,white,covered,gas,2,1
12.88226029740263,6.253411680176014,brown,uncovered,electric,4,1
10.041952080943211,7.576244858221646,brown,covered,gas,5,5
8.761526161289813,8.148894396205048,white,uncovered,electric,1,4
12.209698143941363,6.920746407804537,white,uncovered,electric,5,5
8.282308863935684,6.891966581715618,brown,covered,electric,1,1
10.138076579026281,5.387756276690286,brown,uncovered,gas,1,1
12.172229913273439,5.642404971020409,white,covered,electric,1,4
8.625428249477302,6.140439673301152,white,uncovered,electric,4,2
11.001194830310803,7.310995386972295,brown,uncovered,electric,2,1
10.522048806544435,9.22579589517755,brown,covered,gas,5,4
8.674486814190464,6.514047732024771,white,covered,electric,3,1
12.77285262907265,6.937612279242832,white,uncovered,gas,4,3
10.957983540767447,7.484124991799649,brown,covered,electric,2,3
12.658786523482265,4.123023916464924,white,covered,electric,2,1
13.793776429566803,5.474824306066738,white,covered,gas,2,3
11.5949559392503,6.981822745379366,brown,covered,gas,5,5
7.712347360176383,3.14463425816962,brown,uncovered,gas,5,4
9.786139720741389,6.132578311770675,white,uncovered,electric,2,5
10.793713455375013,4.962747848847315,brown,covered,electric,5,1
11.43180964101268,6.721966488467193,brown,uncovered,electric,1,5
5.357115274476319,6.192867393044577,brown,uncovered,electric,3,1
12.422063526324505,5.257219745004659,brown,uncovered,gas,4,4
13.379885587162413,6.57872885110739,brown,uncovered,gas,2,4
10.923548428117373,7.7210748302167875,brown,uncovered,gas,4,3
10.020339055509842,7.447329887487111,brown,uncovered,electric,5,1
10.256222470305717,7.5991941638806395,brown,covered,gas,1,5
12.540098827194088,8.461359137784008,white,uncovered,electric,4,5
12.361339118223531,7.33815293230885,white,covered,gas,2,4
9.633656645778139,5.90207444464184,white,covered,gas,4,1
4.795345432683137,5.560734449303311,white,uncovered,gas,5,2
13.263387309697368,7.353196572594047,brown,covered,electric,5,4
9.881332388780542,7.34705330070244,brown,uncovered,gas,1,4
12.038551378193805,6.209010586417283,brown,covered,gas,5,1
11.349470451770607,6.429638818190258,brown,uncovered,gas,4,3
12.348644988490163,7.206964904390128,white,covered,electric,4,4
10.001067694336099,6.998270813325411,white,uncovered,gas,5,4
11.647064622550506,6.411575301501083,white,covered,gas,2,4
10.893148426319783,5.457575767751262,brown,covered,gas,2,2
10.075847444291066,6.6643396659715926,white,covered,electric,1,2
13.6469368123301,8.28227614596693,white,uncovered,gas,2,4
8.20364269544245,5.401916671378964,white,uncovered,electric,2,3
9.652970086677831,6.122462671639417,white,covered,gas,4,1
14.980503225759808,6.614786824633577,white,uncovered,electric,4,3
11.418920264775185,7.21717827042203,white,covered,gas,1,1
13.610226062610234,7.352414180266183,brown,covered,electric,1,5
10.17289922688661,7.510749370609409,brown,uncovered,gas,4,2
9.54364151091177,6.127330506498518,white,covered,electric,1,3
11.189942824053002,6.502135133094953,brown,uncovered,electric,2,3
8.099613469596251,6.2706873788133635,white,uncovered,electric,3,2
10.642398562802375,7.093719295534103,white,covered,electric,5,4
9.628397051308866,7.2333635420449856,brown,uncovered,electric,1,5
10.538249715094217,8.176083714110753,brown,uncovered,gas,4,4
14.99517960424501,6.715056740650908,brown,covered,gas,2,5
11.102594498416114,8.08821011125903,white,uncovered,gas,1,3
10.530825496244631,6.995421122965565,brown,uncovered,electric,2,4
10.828575391783085,7.99675788219198,brown,uncovered,gas,1,3
11.210563381704777,6.506930640014895,white,uncovered,electric,5,3
6.977448592823416,6.82285161330178,brown,uncovered,gas,2,5
11.26765323279736,6.930932181214956,brown,covered,gas,3,2
9.541042627132486,7.642941519403879,brown,uncovered,gas,3,1
8.873470991634889,4.2914410129876455,brown,uncovered,gas,1,1
9.66204501777643,6.01741923814253,brown,covered,gas,3,2
12.31290861414335,6.451074775371432,brown,covered,electric,2,1
11.863258669476231,6.503290319470579,brown,uncovered,gas,4,5
11.150828045897514,6.449607627536053,white,uncovered,gas,3,3
13.85397316067383,9.231282560604015,brown,uncovered,gas,1,4
10.784703073202873,5.385476664851699,brown,uncovered,gas,4,5
11.132184690816267,7.6455751490108215,brown,uncovered,gas,5,3
7.505760158558676,7.171471538849784,brown,uncovered,electric,2,4
7.524953870645634,5.190233565118687,white,covered,gas,4,2
11.578426358263979,6.26144112342998,brown,covered,gas,1,2
10.520142748324764,6.4293185064144,brown,covered,electric,2,2
12.27055069092718,5.84641489258796,brown,uncovered,electric,2,4
9.687963666562226,6.958412767428029,brown,covered,electric,3,5
10.806673982302849,6.871695273087255,white,covered,gas,1,1
10.81509841488738,5.502430082111257,white,uncovered,gas,3,1
8.83836053463787,5.246423037142922,brown,uncovered,gas,4,2
11.906366604482153,5.473948547630957,brown,uncovered,gas,2,4
9.867129643140558,4.453637079376367,brown,covered,electric,1,3
11.969002490491969,5.77234379954968,brown,covered,gas,4,3
13.011833357352025,6.491360331053918,brown,uncovered,electric,5,3
10.543283181915609,7.176265348387474,white,covered,gas,4,3
10.822860322611671,7.401574322262501,white,covered,electric,5,2
13.205395006107445,6.2320627717936325,brown,uncovered,electric,5,2
8.0141295445245,5.4611018259390915,white,uncovered,electric,2,1
12.24587515105505,6.751539381323971,white,uncovered,gas,5,1
8.208172505065075,5.525081308500237,white,covered,electric,4,2
9.737640977244956,6.127573170725431,brown,covered,electric,1,4
9.150353015084773,4.166249973764247,brown,uncovered,electric,1,5
9.479626070247454,6.624904213610825,brown,covered,gas,3,2
13.25059905644267,6.3133326242029035,brown,covered,electric,4,1
9.902407509646443,5.283359122580667,brown,covered,gas,4,2
11.285834882576735,5.990880070911979,brown,uncovered,electric,4,1
9.804977671905434,6.684615669430067,white,uncovered,electric,3,5
2.669419634459091,7.809326293182655,white,covered,gas,3,3
10.212296066549557,7.202084266643854,brown,uncovered,gas,3,3
11.17475532428273,4.667173664410559,brown,uncovered,electric,4,1
14.708807402518712,6.447587817966413,brown,uncovered,gas,1,2
9.848081979084663,6.265468035983454,white,covered,gas,1,2
11.037814280046247,5.627336867174028,brown,uncovered,electric,4,3
10.399329423183673,4.975896044496633,brown,uncovered,electric,3,2
13.235382964236242,5.485625698851349,white,uncovered,electric,3,3
10.268940334257394,6.317814099785728,brown,uncovered,electric,5,2
5.992772104354857,6.3822617275596745,brown,covered,gas,4,2
10.432879978801479,7.785379159046933,brown,uncovered,electric,5,1
10.299219987850957,6.552044516789227,white,covered,gas,3,1
10.52052857850744,5.892943179456241,brown,uncovered,electric,5,3
11.525020524134199,5.681205569950204,white,uncovered,gas,5,2
11.232394553914737,6.969433536445445,white,covered,electric,1,1
14.381204415916182,8.61438818491171,brown,covered,gas,5,1
13.650047562700365,4.5586883983954225,brown,covered,gas,5,2
10.379497353300438,7.828760395734469,white,uncovered,gas,3,1
10.428373969382557,7.513877393618622,brown,covered,electric,3,5
11.149725392810648,6.676944565697214,brown,covered,gas,1,1
10.919617896207592,7.1786926439975955,brown,covered,gas,1,4
11.004278279759903,7.290028111753985,brown,covered,gas,5,4
13.532696686966945,6.777704195715923,white,uncovered,electric,5,2
13.933815385333894,6.5030757634605845,brown,uncovered,gas,5,5
10.319277835048874,5.8943792495479235,white,uncovered,electric,5,5
14.159067282517562,6.287614029265707,brown,covered,electric,4,1
12.546317676617035,5.645061320469606,white,uncovered,gas,3,3
12.019960366661175,7.099560615789334,white,covered,electric,4,3
11.533075310465414,7.7436783337494814,brown,covered,electric,4,3
12.180015074546663,7.521331295943728,white,covered,gas,3,1
12.437909914465417,6.405031948613193,brown,uncovered,electric,1,3
10.395205461098282,7.144797729463334,white,covered,gas,5,5
10.382230289546742,6.923934943925168,brown,uncovered,electric,3,3
11.952511927372763,5.059638660742766,brown,uncovered,gas,1,1
10.916712367498072,7.85687414271322,brown,covered,gas,3,2
10.321581049992476,7.008359997960192,white,uncovered,gas,1,3
11.700951462909702,6.28073076760079,white,uncovered,electric,3,2
12.514439475464513,5.797080873609778,white,covered,gas,4,3
13.544402221367138,6.639781738995672,white,uncovered,electric,2,3
12.268251627471503,5.22749477575409,white,uncovered,gas,5,1
10.028510422841823,4.679423153931682,brown,uncovered,electric,1,4
12.142477789346938,5.631397766137292,white,uncovered,electric,3,4
11.04818093368473,7.419604724374889,brown,covered,electric,5,5
9.055528214935347,8.115648544834322,brown,uncovered,electric,2,2
9.911590392895949,6.145234828566885,white,uncovered,gas,3,5
12.948100854679883,7.514807057686222,brown,covered,gas,3,1
14.20319262172341,7.187121622846651,white,uncovered,electric,2,4
11.02439273541915,6.581499553326098,brown,uncovered,gas,3,5
8.371832216835438,4.390040546383454,white,uncovered,gas,1,1
11.202272396882503,5.948796015604479,white,uncovered,electric,3,2
11.991287623944691,7.353023157950448,white,covered,electric,4,2
11.76442851343045,7.358336810115395,white,uncovered,gas,1,2
8.26208219842573,6.292253768216656,brown,covered,electric,3,5
11.253772101714395,7.0568583915179595,brown,covered,gas,3,1
13.975617422469835,6.754716293728706,brown,uncovered,electric,1,2
14.416125723378906,7.278251858533976,white,uncovered,gas,5,2
6.308220835685951,5.905010204319742,white,uncovered,electric,1,4
10.22824836990351,5.851587693799087,brown,uncovered,gas,4,3
8.16671202780196,6.786580684588841,white,covered,gas,3,2
12.07568845781379,6.342254745461391,white,uncovered,electric,1,3
9.554353648618248,7.2308081449869706,brown,uncovered,electric,2,5
12.569972872555281,5.412427197784318,brown,covered,gas,1,3
12.262304016599636,7.09808538264755,brown,uncovered,electric,4,2
10.436805939296681,6.800782885628797,brown,covered,electric,5,2
13.680097971480874,6.765209492319342,white,covered,gas,3,5
10.903605494772366,6.736585903904107,brown,uncovered,gas,3,5
14.254036757435589,6.132024151617124,white,covered,electric,5,3
14.239801447630896,5.605968318351797,white,covered,electric,1,2
7.949106488273106,6.484515380337289,white,covered,electric,5,2
14.420111655946165,5.230174169304345,white,covered,gas,3,1
11.928619665602993,7.356994610285748,brown,covered,gas,1,3
13.192480079264875,5.718847462573232,brown,uncovered,electric,2,4
10.422647627155861,5.779846253643674,brown,uncovered,electric,5,3
14.989647205103578,7.764083706523815,white,uncovered,gas,5,4
12.468385491293992,7.914796378252561,white,covered,electric,1,3
13.044586659699892,5.521738548723066,white,covered,gas,1,3
13.39783719435917,8.244533181019722,brown,uncovered,electric,4,1
6.846435599481966,7.187295443606422,brown,uncovered,gas,4,5
11.118680092752362,7.565390003725959,brown,covered,electric,4,5
9.909650745052828,6.684946307940598,brown,covered,gas,4,2
12.944560360397704,5.948365165662688,white,uncovered,gas,1,2
8.642525184459377,6.489230002897781,brown,covered,gas,4,3
14.687509786014516,7.839309888487226,white,uncovered,electric,5,2
10.551464694478314,6.1861282210269355,brown,uncovered,electric,2,4
11.823396250867479,6.718270283039081,brown,uncovered,electric,1,4
9.783881986899342,5.8587954556524275,white,uncovered,gas,3,4
8.974550021964895,8.373807414917229,brown,covered,electric,2,5
7.2903017326099535,4.534497158229402,brown,uncovered,electric,3,4
13.736017250602393,5.056983725029071,brown,covered,electric,4,4
13.586546328045133,8.012292177859447,brown,covered,gas,3,3
12.541094205763756,6.657060480827367,brown,covered,electric,1,1
11.374930538801404,5.411702137343221,brown,uncovered,electric,4,4
8.514898781922465,6.618708678016722,white,uncovered,electric,3,4
12.526264251026687,6.439149971806076,white,uncovered,gas,2,5
8.65453807726337,5.463883860256581,white,uncovered,gas,4,4
10.580539739751906,5.828326629973244,brown,uncovered,gas,3,4
11.077759643016575,8.431099000995214,white,covered,electric,3,1
14.223934073192448,6.634692156924644,white,uncovered,gas,3,1
11.203446212430375,6.993650649187768,brown,uncovered,electric,1,5
12.972250527545077,8.159119185378835,white,covered,gas,1,3
11.816966151851236,6.747966436633342,white,uncovered,electric,1,1
12.228586288561926,5.387792252844222,brown,covered,gas,1,3
10.157545211919293,6.496791221063487,brown,covered,electric,1,5
11.829555454207243,6.20834335028217,brown,uncovered,gas,4,3
10.837310302726472,7.211874455786421,white,uncovered,electric,3,4
11.845902721807306,6.866529455863665,white,covered,gas,5,4
7.433343472700141,7.602135565594853,white,uncovered,electric,1,4
11.187966463944633,7.346892632271058,brown,uncovered,gas,4,3
11.451140798484621,7.019763335681106,brown,uncovered,gas,2,4
11.27032238193947,7.176158652064391,white,covered,gas,1,2
11.526238346020897,7.115561254592555,white,uncovered,gas,2,3
9.517060688417256,6.687723395694328,brown,covered,gas,3,1
8.532056413792738,7.233676866210892,white,covered,electric,5,1
11.60247569680354,7.050807241599903,white,covered,gas,3,1
8.621993598983188,7.687320169581098,white,covered,electric,1,5
12.164299739127687,7.136773575894389,brown,uncovered,gas,3,5
12.819880050462265,5.351604231167148,brown,uncovered,electric,2,3
14.860932094981754,5.035074162853899,white,covered,gas,4,5
11.030409423780426,6.4618270071938415,brown,covered,gas,5,2
9.505099490535713,6.786186474666665,brown,covered,gas,2,2
10.790571625845365,6.969632511680194,brown,covered,gas,3,4
12.921325391979263,6.392142628329873,white,covered,gas,2,2
12.044023318005953,4.817368048074285,white,covered,gas,3,1
10.75628386717871,7.573330369735698,white,covered,gas,4,4
9.132560209043554,6.154481867390879,brown,covered,electric,3,2
9.432422560654587,7.584087929926662,brown,covered,electric,4,3
8.22924874453017,5.294164142814635,brown,covered,electric,4,3
11.697536776121435,6.132276272746017,brown,covered,gas,1,5
9.253862575259811,6.3399068771826474,white,covered,gas,2,2
8.281638226102466,7.30319693608455,white,uncovered,electric,4,4
12.736346357110131,7.380439857236701,white,covered,electric,1,2
12.987437033901355,5.117747180330903,white,covered,gas,4,2
9.105445834258685,6.402411929812089,white,uncovered,gas,1,1
8.213120360005732,6.914785064302802,white,uncovered,gas,5,5
7.6105298174236555,4.27364595613472,brown,covered,gas,5,5
11.084542949687854,6.178502408144044,white,covered,gas,4,3
13.305890995170511,5.109109444812955,white,uncovered,electric,3,4
7.156096552731009,7.838482510237296,white,covered,gas,1,2
11.850051927535171,7.234339266939053,white,uncovered,gas,5,2
11.384109189366345,7.569369270226498,white,uncovered,gas,5,3
10.591504608163776,5.283276563511299,brown,covered,gas,4,5
8.657558858480195,5.497759290133473,white,covered,electric,4,3
9.715111262388318,6.3241782311346535,brown,uncovered,gas,4,3
8.639474981879296,4.453542625897892,brown,uncovered,gas,2,1
9.200328116258408,5.596411653729833,brown,uncovered,electric,3,2
8.545467397225663,6.156739275022142,brown,covered,gas,1,5
12.26009959353667,7.1069978309848985,white,uncovered,electric,3,3
11.889093152618072,9.037543799658819,brown,uncovered,electric,5,4
9.413134012153272,7.202190510577108,brown,covered,gas,3,2
13.478176669476664,6.499182309995895,brown,uncovered,gas,3,2
13.068640922889626,6.7446195614610485,white,covered,electric,1,1
14.415245106890717,7.552410414795831,white,covered,gas,1,3
10.053726708084271,6.0000635767826225,white,covered,electric,4,2
8.192503613094802,6.865157582197658,brown,covered,gas,3,3
11.273335821643231,8.743435469159355,white,uncovered,electric,3,4
11.732614330564939,5.1360032276139975,white,covered,gas,3,3
11.143870908644343,7.063702540983689,white,covered,electric,3,1
11.089225984697181,4.970340655227184,brown,covered,gas,4,1
8.228556532619894,8.07930500099749,brown,uncovered,gas,5,3
11.815472610887118,5.0937331415490705,brown,covered,gas,4,2
9.242393245317368,7.091051746547707,brown,uncovered,electric,3,1
14.735653758120336,6.894073423532294,white,uncovered,gas,1,2
12.870025770927045,6.448809096829397,brown,covered,electric,5,4
10.808226237555537,6.934425375254918,white,uncovered,gas,3,5
9.583055966808473,7.7792212103623175,white,covered,gas,2,1
10.518717354057408,6.894563453751161,brown,uncovered,gas,1,2
9.745924726945496,4.36014706923299,white,uncovered,electric,1,2
12.61435071668539,6.721485982029773,brown,uncovered,gas,4,2
10.00983253849189,5.36042480296244,white,covered,gas,5,3
10.743195162567641,7.02900144124849,white,covered,gas,3,1
10.45833847545173,5.0174938720643825,white,covered,electric,5,4
11.288716823963322,7.088822910791584,white,uncovered,electric,2,1
10.106489041047485,6.671836352056765,brown,covered,electric,1,2
11.237537411952475,5.418921747013222,brown,covered,gas,1,2
13.359781113126644,5.404308901133774,white,covered,gas,2,1
8.251437391857113,6.004958790557188,brown,uncovered,gas,2,2
11.655804098567113,7.304448210536963,brown,uncovered,electric,5,2
7.4937185591742645,6.572357646783813,white,uncovered,gas,5,2
8.226522536525039,5.982964203517963,brown,covered,gas,3,1
13.591147406846801,5.453048707145687,white,covered,gas,4,4
9.49059059419329,6.002363155478617,white,covered,electric,2,5
13.398339646421405,5.94754135060846,brown,uncovered,gas,4,2
8.394512087314947,7.297054477923392,brown,uncovered,gas,1,4
12.547648055455653,7.153897969110363,brown,uncovered,electric,4,4
13.982341658056784,7.6478508876648545,brown,covered,electric,2,3
6.487096027779008,6.84009565436156,white,covered,gas,2,2
13.9503270610358,7.683954582290221,brown,covered,electric,4,5
11.671199718364424,9.471402882671404,white,covered,gas,5,1
11.095538745987731,6.475730528816428,brown,covered,electric,4,2
10.940722835143923,6.7979841068470845,brown,uncovered,electric,5,4
11.744253720861817,6.02534295201658,brown,covered,electric,5,2
10.169255637373215,5.683257191200589,white,uncovered,gas,1,3
12.227337800706165,7.272326965404327,white,covered,gas,3,4
12.787674935270552,6.901264711541888,white,covered,gas,4,3
14.565519655767204,6.132274408988256,white,covered,electric,4,1
12.405613830771188,4.378466920736184,brown,covered,gas,5,5
13.132382088214941,7.79116200812602,brown,covered,electric,2,5
8.055596945919268,7.419310355029683,white,covered,gas,5,4
9.533197819129292,6.944649147109513,white,uncovered,electric,2,3
12.730768738661284,8.705779865919913,brown,uncovered,electric,4,2
14.031839175348727,4.419340835303773,brown,uncovered,electric,5,5
10.096386544422966,7.51425314263418,white,uncovered,gas,1,3
11.58369716087733,6.127127010644082,brown,covered,electric,1,2
9.45885443630533,6.493238916170638,brown,covered,gas,2,1
10.998185723786843,5.93921525617487,brown,covered,electric,1,2
13.869414958300005,4.549187863042288,white,covered,gas,5,1
13.388732903743971,7.691659867529845,brown,covered,gas,2,2
11.644836398780852,7.14952716560278,brown,uncovered,gas,3,2
8.548115866579838,5.189210374154607,white,uncovered,electric,4,1
11.638996923693963,7.724072876492266,white,covered,gas,1,1
9.127293618103355,6.289034068815096,white,covered,electric,1,3
12.0504023653923,7.457092445452698,white,covered,gas,4,5
11.503491394440458,7.5191946840088075,white,covered,electric,2,3
14.114729004723273,6.387617038058387,white,covered,gas,1,1
14.214438032847756,7.244907034995077,white,uncovered,electric,1,2
12.09895113718625,6.4350779026864044,brown,uncovered,gas,1,4
11.27943029642994,6.5334848803230425,brown,covered,electric,1,5
8.771471600039206,6.346386806636471,white,covered,gas,2,3
13.082664836994486,5.753948787174601,white,covered,electric,1,3
11.409969460130732,8.787260790054882,brown,covered,gas,2,3
10.682006088568027,6.454156721345912,white,uncovered,electric,4,2
11.273952020018417,6.905793030877173,brown,covered,gas,5,2
10.394005001113978,7.9196027966646945,brown,covered,electric,3,5
10.660656112503169,7.605796058528158,white,uncovered,electric,3,3
12.464787156505896,7.008786925916965,brown,uncovered,electric,2,5
11.149049538409908,6.58488029189972,white,uncovered,gas,1,3
10.699099291598554,5.855520488182397,white,covered,gas,2,4
12.828028147270539,7.317705805048395,white,covered,gas,1,1
9.493997105042943,4.843444989881403,white,uncovered,gas,4,3
11.548151083496961,7.570346483250555,white,uncovered,electric,4,3
8.517964085364005,5.239666118898066,white,uncovered,gas,1,3
10.452229286475852,4.720614351220542,white,uncovered,gas,1,4
10.167315171843736,5.822521618554743,brown,covered,electric,1,1
12.207612534336628,6.783735956383885,brown,uncovered,gas,1,1
10.504576378380209,6.020445506939322,brown,covered,electric,4,3
10.894224036574354,6.078000437526216,white,covered,electric,5,5
12.340173432354026,5.202634981121594,white,covered,gas,2,2
12.171913033045564,6.914292457692799,white,uncovered,electric,4,4
11.049330707434315,7.664192550674506,white,covered,gas,5,2
10.20656204477375,6.10373459694154,white,covered,gas,4,3
12.135758590932157,5.2062858142814665,brown,covered,gas,2,5
8.055526567585975,6.822307011737651,white,uncovered,gas,3,1
7.1550604881630555,6.315677617375734,brown,covered,gas,2,3
8.627218309167127,7.8348742770848325,brown,uncovered,electric,3,5
10.990651489876914,6.122286601540622,white,uncovered,electric,2,5
7.4725061839719285,6.191764553627631,brown,uncovered,gas,3,5
5.871119442536628,5.381419761566566,white,covered,electric,5,3
8.826081214383578,6.361611086491535,white,covered,electric,3,5
13.06317685350936,8.24154807576853,brown,uncovered,gas,2,3
7.908330663236427,4.6364955512781645,white,uncovered,electric,4,4
12.08645809651301,4.841418885420419,white,covered,electric,4,4
12.32459263450923,5.693792109455096,white,covered,gas,5,3
10.75118523933009,4.362643140856845,white,covered,electric,2,4
11.668525262956125,5.937692147745606,white,covered,gas,1,5
9.909094750114516,5.8376485517664065,brown,covered,electric,1,3
13.169363217114922,6.595463312396794,brown,uncovered,electric,2,1
11.72003492893436,4.2167415984496746,white,uncovered,gas,3,2
11.82342805166099,7.080980553404271,brown,covered,electric,3,1
9.868990993972574,5.9898334474496036,white,covered,electric,3,4
10.686826134308467,5.943630217934695,brown,covered,electric,2,2
11.585411937230775,7.25953507175427,white,covered,gas,2,4
8.637597924634903,5.6159730271871995,brown,covered,gas,1,3
13.985546833593535,6.884035174079631,brown,uncovered,electric,5,3
10.397051789056752,4.877894918522343,brown,uncovered,electric,2,2
12.105867412017759,7.460427976832222,brown,uncovered,gas,2,2
6.249369782912145,7.050464645443782,brown,covered,electric,3,4
10.203988148755512,7.657628063056659,brown,covered,electric,1,1
8.151908065515412,7.388405599528213,white,covered,gas,4,4
13.193669017406464,6.173026207542374,white,uncovered,gas,3,2
12.963425515625055,6.798446792366366,brown,uncovered,gas,5,5
14.55489107496055,8.392510943071116,white,covered,electric,1,2
11.760141078255304,4.900045140149327,white,uncovered,electric,5,1
10.180582923133905,5.743872947286039,white,covered,gas,1,3
10.616708592160299,8.003198011585173,brown,uncovered,gas,4,4
10.049139346708884,6.151309045906422,white,covered,electric,1,5
10.145135547572997,7.6170800819396876,brown,uncovered,electric,5,5
11.591407714174355,6.868449817485196,white,covered,electric,1,1
10.287709878269318,5.239514209064266,brown,covered,electric,5,5
10.8872096735092,7.071515430231402,white,uncovered,gas,5,1
12.451556872042309,8.1986068397166,white,uncovered,electric,2,4
11.330270137857726,5.359074933918123,brown,uncovered,electric,4,2
13.21043201459035,5.952506793983959,white,uncovered,electric,5,4
11.225353097609354,4.935023619330866,brown,covered,gas,1,4
13.377540895189751,5.971643363648132,brown,uncovered,gas,1,4
8.90848590492849,6.360930066460828,white,covered,electric,4,3
12.680717831207051,4.425036242888504,brown,covered,gas,2,2
7.660301258744147,5.873553953103884,brown,covered,electric,5,4
6.516687374849314,5.813450622174435,brown,covered,electric,2,3
10.219538786809492,6.463101956707412,brown,covered,gas,3,4
11.305879209919624,5.680523854701903,white,covered,gas,4,5
10.52878700608449,6.96036966504607,brown,uncovered,electric,4,1
9.777030778158407,6.627330758190581,white,uncovered,electric,2,3
13.647540344416313,6.7029306099068044,brown,uncovered,electric,5,3
12.971556271918331,6.269767370872938,brown,covered,gas,1,2
8.918629581120038,5.786988227456255,brown,covered,electric,2,4
8.258413024454912,6.634002019509499,brown,covered,electric,4,4
9.304260002338856,7.118573424596307,brown,uncovered,electric,1,1
12.68080198761753,5.709058197427153,white,uncovered,gas,1,1
13.640287980950415,6.555461217915057,white,uncovered,electric,3,4
14.333022297379028,4.395570814673979,brown,uncovered,gas,4,5
7.45085834784677,5.84426773464185,brown,covered,gas,4,2
12.628138388865404,6.865062489999126,white,uncovered,gas,4,3
13.32162327398331,7.703047080618537,brown,covered,electric,5,5
10.351705741884754,6.0670286086036365,brown,covered,gas,5,1
14.367992301701754,7.641486442424496,brown,uncovered,electric,1,3
12.246738514738466,7.041897336362162,white,covered,gas,1,1
11.721422482519781,5.1436926671096455,white,uncovered,electric,2,2
11.90323679181362,6.442190958751926,brown,covered,gas,2,1
12.27321455028592,8.013645973916415,white,covered,electric,3,5
12.647674267449846,5.192829086090045,white,covered,electric,2,1
9.32085462235741,6.425377301082643,brown,covered,gas,3,1
8.838898676766792,7.1114773230579615,brown,uncovered,gas,3,2
11.83025499133529,5.2640209641565265,brown,covered,gas,4,3
10.141073305638983,6.60081954870276,brown,covered,gas,1,1
15.353113434180067,6.393623711842585,white,uncovered,electric,2,2
12.727813868014893,8.114265594888966,brown,covered,gas,4,3
11.010081934752465,6.824684286493365,white,covered,electric,5,4
10.012843328182615,6.009231642319612,brown,covered,electric,4,3
17.350266168196576,6.454860412636122,white,covered,electric,4,4
14.686534328000207,4.627005938252928,brown,covered,electric,3,3
8.24234720231264,7.786141185208953,white,uncovered,electric,5,3
14.801018527535357,6.151258301982505,white,covered,gas,1,1
12.725612939139213,5.664181872834029,white,covered,gas,3,1
11.852743451892033,5.887378459403591,brown,covered,gas,4,3
10.693790937507467,7.158186024528391,brown,covered,electric,2,1
11.306418470006994,5.10631893234528,white,covered,gas,3,4
10.779005640888116,6.149333142930388,white,covered,electric,3,1
14.949920617207392,7.944654327111437,white,covered,electric,4,3
9.457257016610802,6.2728045735304825,brown,uncovered,electric,2,4
10.999179579424483,5.944838834122686,brown,uncovered,electric,3,1
9.92927624674592,6.442951634330336,white,uncovered,electric,5,3
9.373391860141556,6.790220238585225,white,covered,electric,1,4
13.592312318990805,6.638238219025146,brown,uncovered,electric,5,1
14.124763607821349,7.318197058832519,brown,covered,gas,1,2
9.315546077860898,7.480801620187878,white,covered,gas,5,2
8.489672519687947,6.812090067314694,brown,covered,gas,5,3
11.20981585027878,6.833564543899531,brown,covered,electric,5,5
13.16707467655657,6.7391446209116666,brown,covered,gas,2,2
12.920149574936566,5.388534046816509,white,covered,electric,2,4
9.520940996087685,5.29605190372347,white,uncovered,gas,1,1
11.981709135085609,4.957834272993031,brown,uncovered,electric,4,2
6.660416215356644,5.319966847095415,white,uncovered,gas,3,2
8.784598700385564,5.783253455132414,brown,uncovered,gas,2,4
9.831302656620542,5.810794113444343,white,covered,gas,5,4
9.291638969294645,6.806077065467556,white,uncovered,electric,4,4
9.778037041470057,6.039485374734012,white,uncovered,gas,5,4
10.447372605206171,5.462325137475871,white,uncovered,gas,1,3
13.663621301075963,5.979235000372838,white,covered,electric,3,2
11.757257769920326,7.366425188978202,white,uncovered,electric,4,4
6.506705844945537,5.455022160016204,white,covered,gas,4,4
11.457647224698386,3.330752752480195,brown,covered,electric,3,2
13.951067382008915,7.555476206958482,white,covered,gas,2,5
9.308646304435033,7.874573855067777,brown,uncovered,electric,4,3
9.909634762103902,6.668860706016124,white,covered,electric,4,2
15.2375508798359,6.514521686102214,white,uncovered,electric,3,2
12.418267802268794,6.758018695646897,white,covered,gas,1,5
9.863296173127317,6.35839640141443,white,covered,electric,1,5
13.30394741055548,5.805440474092249,brown,uncovered,gas,5,4
9.45710146716017,4.5805896614643205,white,covered,electric,1,4
8.909864601123948,7.438796590284416,white,covered,gas,5,1
11.418723248015235,6.635688607581435,brown,uncovered,electric,1,1
9.612303321816947,5.943954901402849,brown,covered,gas,2,5
11.99392981746282,4.589874967916675,white,covered,electric,2,2
10.348046123094786,6.636035575114766,brown,uncovered,gas,5,2
11.584221232464055,5.317800085258077,white,covered,electric,3,3
9.067807848246327,8.109309104658564,brown,uncovered,gas,2,4
12.877472233010169,7.098017870672716,white,uncovered,electric,1,5
8.124832778032342,6.6435959807414635,brown,covered,gas,3,2
9.011623505716347,6.600536317437173,brown,covered,gas,1,1
